alpha,unexpectedness,relevance,serendipity,crowding_distance,is_knee
0.0,0.3440022800055146,3.081874199914932,0.38127451869395373,inf,False
0.03476073772415542,0.3813007292526171,3.0775929458629125,0.40097077429757866,0.11818486920931441,False
0.06622704224172438,0.41530283367376386,3.067466065353926,0.4173733331405446,0.1175773661109531,False
0.09638128266988753,0.44808390761766237,3.0536567582687795,0.4317616522307893,0.11643362447345085,False
0.12471678106849904,0.479050010759411,3.038242398121972,0.44404738044865893,0.11283122926363004,False
0.15163149427117345,0.508602563295941,3.0224312771671116,0.45457056527171585,0.11129253250644831,False
0.17610838309414298,0.5365305312209612,3.0023238472217235,0.46363687471336396,0.10920202078563876,False
0.19740744502556706,0.5614038206240722,2.978860654259549,0.471098610613451,0.10670217058468504,False
0.21825714088576242,0.5851936958499224,2.952974202639517,0.47757144620728087,0.10042305853807015,False
0.23732358961507138,0.6056108794772003,2.9287313829665123,0.4824155793600243,0.094900067784713,False
0.2584614390534461,0.625852905505884,2.9030189364004757,0.48627887973379524,0.09560721096068178,False
0.281051103443114,0.6449745939887873,2.8747061841470574,0.48929717711663007,0.09391658419418564,False
0.30320810644315715,0.6625591597512606,2.8454118290039263,0.4914526113247119,0.09302219510784505,False
0.327767110042046,0.6796938787440617,2.813859904897843,0.4935111439235214,0.09419604755650696,False
0.3485888261373335,0.6961824750641359,2.780248941965715,0.494379497329033,0.09434730569249808,False
0.3632009053792482,0.7119788747588328,2.7453715792652944,0.49366328301065665,0.09574056702631005,True
0.37523060733012403,0.7276893361947898,2.707846294015289,0.49194730041065393,0.09696613544577898,False
0.38596878026410547,0.7428963901151177,2.669745805337804,0.48978649016128184,0.09903136320144779,False
0.39675389501454106,0.7585393141448209,2.6289302946291544,0.4872176601301592,0.10047416934608656,False
0.4068079354789851,0.773510970594541,2.5880958012992017,0.48383088271272956,0.10103288925502796,False
0.4158223666577333,0.7886005777777929,2.545152455226253,0.4781463074933083,0.10221499690242156,False
0.4239904953814169,0.8033374891032343,2.5019810774818976,0.47110544393284015,0.10019706337378587,False
0.4314802677213543,0.8174268446621059,2.4597860955182194,0.4633818006550889,0.09383143153752257,False
0.4380581171256201,0.8300331246141422,2.421345852423996,0.4558200963142658,0.09041970530192744,False
0.44475575083964597,0.842892722717305,2.381483410841415,0.4475716012391355,0.09200968743368174,False
0.45151727293675264,0.8557022347449722,2.3411004946292517,0.4388788747712259,0.09170637396399271,False
0.45832529522980603,0.868222125489822,2.300912495320097,0.4299569967574532,0.09048959901718064,False
0.4652862735912794,0.8804187618244524,2.2609582893029736,0.42087094446360684,0.09720693159301283,False
0.47393143662914033,0.8943885303677175,2.2139306760371427,0.4099634085801074,0.10551032022647794,False
0.4838120838689743,0.9082525738241424,2.165233214279976,0.39851097198098806,0.1081654547573713,False
0.496561359748851,0.9218531894918769,2.1133224690624157,0.38630378105269225,0.1112148982388402,False
0.514522410479742,0.9345617475272748,2.0573245044516626,0.37331181162413934,0.11353256386432023,False
0.5345053833256803,0.9472004501580518,1.9996715192795291,0.3595903650267798,0.11290089698958847,False
0.5559857913285836,0.9592068899594115,1.9430079179020299,0.34574444487324074,0.11055473216622094,False
0.5803156966178625,0.9707013353030484,1.8862682643203494,0.3315289771244973,0.10967617564927198,False
0.6103991013568253,0.9816054201982758,1.8283878239409663,0.3166763363307321,0.106828752318542,False
0.6558512294879437,0.9906062307959335,1.7702006797992391,0.3014657486664779,0.10259983228095344,False
0.7552173816909252,0.9973279818242996,1.7090627471615507,0.28515502360392564,0.10115245246407888,False
0.9246228849367254,0.9996427490463854,1.6376053361544674,0.2636662990960104,0.09942263461589637,False
1.0,0.9999999999999999,1.5643695564985276,0.2412764088475579,inf,False
